Siège;Adresse (Siège);Code Postal (Siège);Nom (Etab1);Adresse (Etab1);Code Postal (Etab1);Nom (Etab2);Adresse (Etab2);Code Postal (Etab2);Nom (Etab3);Adresse (Etab3);Code Postal (Etab3);Nom (Etab4);Adresse (Etab4);Code Postal (Etab4);Nom (Etab5);Adresse (Etab5);Code Postal (Etab5);Nom (Etab6);Adresse (Etab6);Code Postal (Etab6)
LABORATOIRES LOHMANN & RAUSCHER;ZA DE CHOISY;88200;LABORATOIRES LOHMANN & RAUSCHER;20 RUE PRINCIPALE;68960;LABORATOIRES LOHMANN & RAUSCHER;ZA DU PUITS DU CRET;42530;LABORATOIRES LOHMANN & RAUSCHER;RTE D'ARCIS - RN 441;10170;LABORATOIRES LOHMANN & RAUSCHER;RUE SIRETTES;10150;LABORATOIRES LOHMANN & RAUSCHER;CHE DE CREVE COEUR;10380;LABORATOIRES LOHMANN & RAUSCHER;14 CHE DU CANAL;88200
LABORATOIRES LOHMANN & RAUSCHER;ZA DE CHOISY;88200;LABORATOIRES LOHMANN & RAUSCHER;20 RUE PRINCIPALE;68960;LABORATOIRES LOHMANN & RAUSCHER;ZA DU PUITS DU CRET;42530;LABORATOIRES LOHMANN & RAUSCHER;RTE D'ARCIS - RN 441;10170;LABORATOIRES LOHMANN & RAUSCHER;RUE SIRETTES;10150;LABORATOIRES LOHMANN & RAUSCHER;CHE DE CREVE COEUR;10380;LABORATOIRES LOHMANN & RAUSCHER;14 CHE DU CANAL;88200
LORANS ROBINETTERIE;35 AV CHARDONNET;35000;LORANS ROBINETTERIE;28 RUE DE LA CALE;64100;LORANS ROBINETTERIE;19 AV MARCEL DASSAULT;93370;VAPEUR SERVICE;ZONE INDUSTRIELLE;64150;LORANS ROBINETTERIE;21 RUE DE LA SAVONNERIE;68460;LORANS ROBINETTERIE;AV DU ROUSSILLON;63170;VAPEUR SERVICE;8 ALL DE SAMADET;64600
LORANS ROBINETTERIE;35 AV CHARDONNET;35000;LORANS ROBINETTERIE;28 RUE DE LA CALE;64100;LORANS ROBINETTERIE;19 AV MARCEL DASSAULT;93370;VAPEUR SERVICE;ZONE INDUSTRIELLE;64150;LORANS ROBINETTERIE;21 RUE DE LA SAVONNERIE;68460;LORANS ROBINETTERIE;AV DU ROUSSILLON;63170;VAPEUR SERVICE;8 ALL DE SAMADET;64600
LA TECHNOLOGIE AVANCEE MEDICALE;155 RUE DE ROSNY;93100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA TECHNOLOGIE AVANCEE MEDICALE;155 RUE DE ROSNY;93100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA TECHNOLOGIE AVANCEE MEDICALE;155 RUE DE ROSNY;93100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA TECHNOLOGIE AVANCEE MEDICALE;155 RUE DE ROSNY;93100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA TECHNOLOGIE AVANCEE MEDICALE;155 RUE DE ROSNY;93100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MAQUET SAS;RUE DE LA POMME DE PIN;45160;MAQUET SAS;VOIE ARIANE;13600;MAQUET SAS;3 RUE DU PONT DES HALLES;94150;MAQUET SAS;ZI ATHELIA I;13600;A.L.M. SHOW ROOM;32 RUE DELIZY;93500;ALM - MATHIEUX MARZET - ANGENIEUX;7 RUE JEAN MONNET;45130;MAQUET SAS;4 RUE LAVOISIER;77330
MAQUET SAS;RUE DE LA POMME DE PIN;45160;MAQUET SAS;VOIE ARIANE;13600;MAQUET SAS;3 RUE DU PONT DES HALLES;94150;MAQUET SAS;ZI ATHELIA I;13600;A.L.M. SHOW ROOM;32 RUE DELIZY;93500;ALM - MATHIEUX MARZET - ANGENIEUX;7 RUE JEAN MONNET;45130;MAQUET SAS;4 RUE LAVOISIER;77330
MAQUET SAS;RUE DE LA POMME DE PIN;45160;MAQUET SAS;VOIE ARIANE;13600;MAQUET SAS;3 RUE DU PONT DES HALLES;94150;MAQUET SAS;ZI ATHELIA I;13600;A.L.M. SHOW ROOM;32 RUE DELIZY;93500;ALM - MATHIEUX MARZET - ANGENIEUX;7 RUE JEAN MONNET;45130;MAQUET SAS;4 RUE LAVOISIER;77330
MAQUET SAS;RUE DE LA POMME DE PIN;45160;MAQUET SAS;VOIE ARIANE;13600;MAQUET SAS;3 RUE DU PONT DES HALLES;94150;MAQUET SAS;ZI ATHELIA I;13600;A.L.M. SHOW ROOM;32 RUE DELIZY;93500;ALM - MATHIEUX MARZET - ANGENIEUX;7 RUE JEAN MONNET;45130;MAQUET SAS;4 RUE LAVOISIER;77330
LABORATOIRES MAYOLY SPINDLER;6 AV DE L EUROPE;78400;LABORATOIRES MAYOLY SPINDLER;23 AV DE L EUROPE;78400;LABORATOIRES MAYOLY SPINDLER;140 AV DES CHAMPS ELYSEES;75008;LABORATOIRES MAYOLY SPINDLER;18 AV EDOUARD HERRIOT;92350;LABORATOIRES MAYOLY SPINDLER;116 AV DES CHAMPS ELYSEES;75008;0;0;0;0;0;0
LABORATOIRES MAYOLY SPINDLER;6 AV DE L EUROPE;78400;LABORATOIRES MAYOLY SPINDLER;23 AV DE L EUROPE;78400;LABORATOIRES MAYOLY SPINDLER;140 AV DES CHAMPS ELYSEES;75008;LABORATOIRES MAYOLY SPINDLER;18 AV EDOUARD HERRIOT;92350;LABORATOIRES MAYOLY SPINDLER;116 AV DES CHAMPS ELYSEES;75008;0;0;0;0;0;0
LABORATOIRES MAYOLY SPINDLER;6 AV DE L EUROPE;78400;LABORATOIRES MAYOLY SPINDLER;23 AV DE L EUROPE;78400;LABORATOIRES MAYOLY SPINDLER;140 AV DES CHAMPS ELYSEES;75008;LABORATOIRES MAYOLY SPINDLER;18 AV EDOUARD HERRIOT;92350;LABORATOIRES MAYOLY SPINDLER;116 AV DES CHAMPS ELYSEES;75008;0;0;0;0;0;0
BIOTRONIK FRANCE SARL;2 RUE NICOLAS LEDOUX;94150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDAC SAS;23 RUE PIERRE-GILLES DE GENNES;69007;MEDAC SAS;72 RUE DU FAUBOURG SAINT HONORE;75008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDAC SAS;23 RUE PIERRE-GILLES DE GENNES;69007;MEDAC SAS;72 RUE DU FAUBOURG SAINT HONORE;75008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDAC SAS;23 RUE PIERRE-GILLES DE GENNES;69007;MEDAC SAS;72 RUE DU FAUBOURG SAINT HONORE;75008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDAC SAS;23 RUE PIERRE-GILLES DE GENNES;69007;MEDAC SAS;72 RUE DU FAUBOURG SAINT HONORE;75008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDAC SAS;23 RUE PIERRE-GILLES DE GENNES;69007;MEDAC SAS;72 RUE DU FAUBOURG SAINT HONORE;75008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDAC SAS;23 RUE PIERRE-GILLES DE GENNES;69007;MEDAC SAS;72 RUE DU FAUBOURG SAINT HONORE;75008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDAC SAS;23 RUE PIERRE-GILLES DE GENNES;69007;MEDAC SAS;72 RUE DU FAUBOURG SAINT HONORE;75008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDICAL 59;15 RUE NATIONALE;59200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDICAL 59;15 RUE NATIONALE;59200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDICALEX S A;22 AV ARISTIDE BRIAND;92220;MEDICALEX S A;39 RUE DE CROULEBARBE;75013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDICALEX S A;22 AV ARISTIDE BRIAND;92220;MEDICALEX S A;39 RUE DE CROULEBARBE;75013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDICALEX S A;22 AV ARISTIDE BRIAND;92220;MEDICALEX S A;39 RUE DE CROULEBARBE;75013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDITOR;7 RUE GUTENBERG;67610;MEDITOR;31 RTE DE LA WANTZENAU;67800;MEDITOR;451 RUE DE GRIGNON;78450;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDITOR;7 RUE GUTENBERG;67610;MEDITOR;31 RTE DE LA WANTZENAU;67800;MEDITOR;451 RUE DE GRIGNON;78450;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ELSAN SAS;58 RUE LA BOETIE;75008;ELSAN SAS;46 RUE LA BOETIE;75008;ELSAN SAS;23 RUE DU ROULE;75001;0;0;0;0;0;0;0;0;0;0;0;0
MEDLINE INTERNATIONAL FRANCE SAS;2 RUE RENE CAUDRON;78960;MEDLINE INTERNATIONAL FRANCE SAS;5 RUE CHARLES LINDBERGH;44110;MEDLINE INTERNATIONAL FRANCE SAS;6 AV LOUIS PASTEUR;78310;0;0;0;0;0;0;0;0;0;0;0;0
MEDLINE INTERNATIONAL FRANCE SAS;2 RUE RENE CAUDRON;78960;MEDLINE INTERNATIONAL FRANCE SAS;5 RUE CHARLES LINDBERGH;44110;MEDLINE INTERNATIONAL FRANCE SAS;6 AV LOUIS PASTEUR;78310;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDLINE INTERNATIONAL FRANCE SAS;2 RUE RENE CAUDRON;78960;MEDLINE INTERNATIONAL FRANCE SAS;5 RUE CHARLES LINDBERGH;44110;MEDLINE INTERNATIONAL FRANCE SAS;6 AV LOUIS PASTEUR;78310;0;0;0;0;0;0;0;0;0;0;0;0
MEDLINE INTERNATIONAL FRANCE SAS;2 RUE RENE CAUDRON;78960;MEDLINE INTERNATIONAL FRANCE SAS;5 RUE CHARLES LINDBERGH;44110;MEDLINE INTERNATIONAL FRANCE SAS;6 AV LOUIS PASTEUR;78310;0;0;0;0;0;0;0;0;0;0;0;0
MEDLINE INTERNATIONAL FRANCE SAS;2 RUE RENE CAUDRON;78960;MEDLINE INTERNATIONAL FRANCE SAS;5 RUE CHARLES LINDBERGH;44110;MEDLINE INTERNATIONAL FRANCE SAS;6 AV LOUIS PASTEUR;78310;0;0;0;0;0;0;0;0;0;0;0;0
MEDTRONIC FRANCE;27 QUAI ALPHONSE LE GALLO;92100;MEDTRONIC FRANCE;8 ALL HENDRIK LORENTZ;77420;MEDTRONIC FRANCE;116 AV DE FORMANS;1600;MEDTRONIC FRANCE;1 RTE DE GISY;91570;MEDTRONIC FRANCE;3 AV DU CANADA;91940;MEDTRONIC FRANCE;88 AV DU GENERAL LECLERC;92100;MEDTRONIC FRANCE;AV DE L'ATLANTIQUE;91940
MEDTRONIC FRANCE;27 QUAI ALPHONSE LE GALLO;92100;MEDTRONIC FRANCE;8 ALL HENDRIK LORENTZ;77420;MEDTRONIC FRANCE;116 AV DE FORMANS;1600;MEDTRONIC FRANCE;1 RTE DE GISY;91570;MEDTRONIC FRANCE;3 AV DU CANADA;91940;MEDTRONIC FRANCE;88 AV DU GENERAL LECLERC;92100;MEDTRONIC FRANCE;AV DE L'ATLANTIQUE;91940
MEDTRONIC XOMED FRANCE S.A.S.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDTRONIC FRANCE;27 QUAI ALPHONSE LE GALLO;92100;MEDTRONIC FRANCE;8 ALL HENDRIK LORENTZ;77420;MEDTRONIC FRANCE;116 AV DE FORMANS;1600;MEDTRONIC FRANCE;1 RTE DE GISY;91570;MEDTRONIC FRANCE;3 AV DU CANADA;91940;MEDTRONIC FRANCE;88 AV DU GENERAL LECLERC;92100;MEDTRONIC FRANCE;AV DE L'ATLANTIQUE;91940
MEDTRONIC FRANCE;27 QUAI ALPHONSE LE GALLO;92100;MEDTRONIC FRANCE;8 ALL HENDRIK LORENTZ;77420;MEDTRONIC FRANCE;116 AV DE FORMANS;1600;MEDTRONIC FRANCE;1 RTE DE GISY;91570;MEDTRONIC FRANCE;3 AV DU CANADA;91940;MEDTRONIC FRANCE;88 AV DU GENERAL LECLERC;92100;MEDTRONIC FRANCE;AV DE L'ATLANTIQUE;91940
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEDTRONIC FRANCE;27 QUAI ALPHONSE LE GALLO;92100;MEDTRONIC FRANCE;8 ALL HENDRIK LORENTZ;77420;MEDTRONIC FRANCE;116 AV DE FORMANS;1600;MEDTRONIC FRANCE;1 RTE DE GISY;91570;MEDTRONIC FRANCE;3 AV DU CANADA;91940;MEDTRONIC FRANCE;88 AV DU GENERAL LECLERC;92100;MEDTRONIC FRANCE;AV DE L'ATLANTIQUE;91940
MEDTRONIC FRANCE;27 QUAI ALPHONSE LE GALLO;92100;MEDTRONIC FRANCE;8 ALL HENDRIK LORENTZ;77420;MEDTRONIC FRANCE;116 AV DE FORMANS;1600;MEDTRONIC FRANCE;1 RTE DE GISY;91570;MEDTRONIC FRANCE;3 AV DU CANADA;91940;MEDTRONIC FRANCE;88 AV DU GENERAL LECLERC;92100;MEDTRONIC FRANCE;AV DE L'ATLANTIQUE;91940
MEDTRONIC FRANCE;27 QUAI ALPHONSE LE GALLO;92100;MEDTRONIC FRANCE;8 ALL HENDRIK LORENTZ;77420;MEDTRONIC FRANCE;116 AV DE FORMANS;1600;MEDTRONIC FRANCE;1 RTE DE GISY;91570;MEDTRONIC FRANCE;3 AV DU CANADA;91940;MEDTRONIC FRANCE;88 AV DU GENERAL LECLERC;92100;MEDTRONIC FRANCE;AV DE L'ATLANTIQUE;91940
MERIT MEDICAL FRANCE;46 AV DES FRERES LUMIERE;78190;MERIT MEDICAL FRANCE;136 AV JOSEPH KESSEL;78960;MERIT MEDICAL FRANCE;12 AV DES PRES;78180;0;0;0;0;0;0;0;0;0;0;0;0
MERIT MEDICAL FRANCE;46 AV DES FRERES LUMIERE;78190;MERIT MEDICAL FRANCE;136 AV JOSEPH KESSEL;78960;MERIT MEDICAL FRANCE;12 AV DES PRES;78180;0;0;0;0;0;0;0;0;0;0;0;0
MERIT MEDICAL FRANCE;46 AV DES FRERES LUMIERE;78190;MERIT MEDICAL FRANCE;136 AV JOSEPH KESSEL;78960;MERIT MEDICAL FRANCE;12 AV DES PRES;78180;0;0;0;0;0;0;0;0;0;0;0;0
MERIT MEDICAL FRANCE;46 AV DES FRERES LUMIERE;78190;MERIT MEDICAL FRANCE;136 AV JOSEPH KESSEL;78960;MERIT MEDICAL FRANCE;12 AV DES PRES;78180;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MOLNLYCKE HEALTH CARE;13 ALL DU CHATEAU BLANC;59290;MOLNLYCKE HEALTH CARE;120 AV CLEMENT ADER;59118;KLINIDRAPE.FR KLINIDRAPE.COM.FR.TENDRA.F;59 RUE DE LA VIGNETTE;59126;MOLNLYCKE HEALTH CARE;BD DE LA CHANTERIE;49124;MOLNLYCKE HEALTH CARE;31 QUAI DE DION BOUTON;92800;MOLNLYCKE HEALTH CARE;CASCADEC;29390;0;0;0
MOLNLYCKE HEALTH CARE;13 ALL DU CHATEAU BLANC;59290;MOLNLYCKE HEALTH CARE;120 AV CLEMENT ADER;59118;KLINIDRAPE.FR KLINIDRAPE.COM.FR.TENDRA.F;59 RUE DE LA VIGNETTE;59126;MOLNLYCKE HEALTH CARE;BD DE LA CHANTERIE;49124;MOLNLYCKE HEALTH CARE;31 QUAI DE DION BOUTON;92800;MOLNLYCKE HEALTH CARE;CASCADEC;29390;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MSD FRANCE;10 CRS MICHELET;92800;MSD FRANCE;34 AV LEONARD DE VINCI;92400;MSD FRANCE;10 AV DE L ARCHE;92400;MSD FRANCE;3 AV HOCHE;75008;MSD FRANCE;140 RUE JULES GUESDE;92300;MSD FRANCE;92 RUE BAUDIN;92300;0;0;0
MSD FRANCE;10 CRS MICHELET;92800;MSD FRANCE;34 AV LEONARD DE VINCI;92400;MSD FRANCE;10 AV DE L ARCHE;92400;MSD FRANCE;3 AV HOCHE;75008;MSD FRANCE;140 RUE JULES GUESDE;92300;MSD FRANCE;92 RUE BAUDIN;92300;0;0;0
MSD FRANCE;10 CRS MICHELET;92800;MSD FRANCE;34 AV LEONARD DE VINCI;92400;MSD FRANCE;10 AV DE L ARCHE;92400;MSD FRANCE;3 AV HOCHE;75008;MSD FRANCE;140 RUE JULES GUESDE;92300;MSD FRANCE;92 RUE BAUDIN;92300;0;0;0
MSD FRANCE;10 CRS MICHELET;92800;MSD FRANCE;34 AV LEONARD DE VINCI;92400;MSD FRANCE;10 AV DE L ARCHE;92400;MSD FRANCE;3 AV HOCHE;75008;MSD FRANCE;140 RUE JULES GUESDE;92300;MSD FRANCE;92 RUE BAUDIN;92300;0;0;0
MSD FRANCE;10 CRS MICHELET;92800;MSD FRANCE;34 AV LEONARD DE VINCI;92400;MSD FRANCE;10 AV DE L ARCHE;92400;MSD FRANCE;3 AV HOCHE;75008;MSD FRANCE;140 RUE JULES GUESDE;92300;MSD FRANCE;92 RUE BAUDIN;92300;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
MYLAN MEDICAL SAS;40 RUE WASHINGTON;75008;MYLAN MEDICAL SAS;94 RUE DE PROVENCE;75009;MYLAN MEDICAL SAS;42 RUE ROUGET DE LISLE;92150;MYLAN MEDICAL SAS;12 CRS ALBERT 1ER;75008;0;0;0;0;0;0;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
MYLAN;117 ALL DES PARCS;69800;MYLAN;360 AV HENRI SCHNEIDER;69330;MYLAN;116 RUE CARNOT;92150;MYLAN;59 RUE VILLON;69008;MYLAN;5 RUE ANQUETIL;94130;MYLAN;34 RUE ST ROMAIN;69008;0;0;0
NESTLE FRANCE;7 BD PIERRE CARLE;77186;NESTLE FRANCE FORCE DE VENTE;7 BD PIERRE CARLE;77186;NESTLE FRANCE;ZIP POINTE DES GRIVES;97200;NESTLE FRANCE;43 AV DU DOUARD;13400;NESTLE FRANCE;ZONE INDUSTRIELLE VALLEE 3;97600;NESTLE FRANCE;ZONE INDUSTRIELLE DE JARRY;97122;NESTLE FRANCE;7 RUE PASCAL;69500
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NESTLE HEALTH SCIENCE FRANCE;7 BD PIERRE CARLE;77186;NESTLE HEALTH SCIENCE FRANCE;12 RUE MARECHAL MONTGOMERY;14480;NESTLE HEALTH SCIENCE FRANCE;2 RUE TROYON;92310;NESTLE HEALTH SCIENCE FRANCE;8 RUE DES FRERES CAUDRON;78140;NESTLE HEALTH SCIENCE FRANCE;22 AV GALILEE;92350;NESTLE HEALTH SCIENCE FRANCE;60 RUE DU MARECHAL JUIN;45200;0;0;0
NESTLE HEALTH SCIENCE FRANCE;7 BD PIERRE CARLE;77186;NESTLE HEALTH SCIENCE FRANCE;12 RUE MARECHAL MONTGOMERY;14480;NESTLE HEALTH SCIENCE FRANCE;2 RUE TROYON;92310;NESTLE HEALTH SCIENCE FRANCE;8 RUE DES FRERES CAUDRON;78140;NESTLE HEALTH SCIENCE FRANCE;22 AV GALILEE;92350;NESTLE HEALTH SCIENCE FRANCE;60 RUE DU MARECHAL JUIN;45200;0;0;0
NIHON KOHDEN FRANCE SARL;LA BOURSIDIERE;92350;NIHON KOHDEN FRANCE SARL;8 RUE FRANCOIS DELAGE;94230;NIHON KOHDEN FRANCE SARL;52 BD DE SEBASTOPOL;75003;0;0;0;0;0;0;0;0;0;0;0;0
NIHON KOHDEN FRANCE SARL;LA BOURSIDIERE;92350;NIHON KOHDEN FRANCE SARL;8 RUE FRANCOIS DELAGE;94230;NIHON KOHDEN FRANCE SARL;52 BD DE SEBASTOPOL;75003;0;0;0;0;0;0;0;0;0;0;0;0
NIHON KOHDEN FRANCE SARL;LA BOURSIDIERE;92350;NIHON KOHDEN FRANCE SARL;8 RUE FRANCOIS DELAGE;94230;NIHON KOHDEN FRANCE SARL;52 BD DE SEBASTOPOL;75003;0;0;0;0;0;0;0;0;0;0;0;0
NIHON KOHDEN FRANCE SARL;LA BOURSIDIERE;92350;NIHON KOHDEN FRANCE SARL;8 RUE FRANCOIS DELAGE;94230;NIHON KOHDEN FRANCE SARL;52 BD DE SEBASTOPOL;75003;0;0;0;0;0;0;0;0;0;0;0;0
NIPRO MEDICAL FRANCE;BIOPOLE CLERMONT LIMAGNE;63360;NIPRO MEDICAL FRANCE;5 AV GEORGES BATAILLE;60330;NIPRO MEDICAL FRANCE;4 RUE CHAPTAL;34000;NIPRO MEDICAL FRANCE;CHE DE LAVAUR;63500;NIPRO MEDICAL FRANCE;RUE VERTE;63118;NIPRO MEDICAL FRANCE;17 RUE DE BUZENVAL;92210;NIPRO MEDICAL FRANCE;RUE DE LAVAUR;63500
NIPRO MEDICAL FRANCE;BIOPOLE CLERMONT LIMAGNE;63360;NIPRO MEDICAL FRANCE;5 AV GEORGES BATAILLE;60330;NIPRO MEDICAL FRANCE;4 RUE CHAPTAL;34000;NIPRO MEDICAL FRANCE;CHE DE LAVAUR;63500;NIPRO MEDICAL FRANCE;RUE VERTE;63118;NIPRO MEDICAL FRANCE;17 RUE DE BUZENVAL;92210;NIPRO MEDICAL FRANCE;RUE DE LAVAUR;63500
NIPRO MEDICAL FRANCE;BIOPOLE CLERMONT LIMAGNE;63360;NIPRO MEDICAL FRANCE;5 AV GEORGES BATAILLE;60330;NIPRO MEDICAL FRANCE;4 RUE CHAPTAL;34000;NIPRO MEDICAL FRANCE;CHE DE LAVAUR;63500;NIPRO MEDICAL FRANCE;RUE VERTE;63118;NIPRO MEDICAL FRANCE;17 RUE DE BUZENVAL;92210;NIPRO MEDICAL FRANCE;RUE DE LAVAUR;63500
NIPRO MEDICAL FRANCE;BIOPOLE CLERMONT LIMAGNE;63360;NIPRO MEDICAL FRANCE;5 AV GEORGES BATAILLE;60330;NIPRO MEDICAL FRANCE;4 RUE CHAPTAL;34000;NIPRO MEDICAL FRANCE;CHE DE LAVAUR;63500;NIPRO MEDICAL FRANCE;RUE VERTE;63118;NIPRO MEDICAL FRANCE;17 RUE DE BUZENVAL;92210;NIPRO MEDICAL FRANCE;RUE DE LAVAUR;63500
NOVA BIOMEDICAL FRANCE;3 AV DU CANADA;91940;NOVA BIOMEDICAL FRANCE;15 AV DU QUEBEC;91140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOVA BIOMEDICAL FRANCE;3 AV DU CANADA;91940;NOVA BIOMEDICAL FRANCE;15 AV DU QUEBEC;91140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOVA BIOMEDICAL FRANCE;3 AV DU CANADA;91940;NOVA BIOMEDICAL FRANCE;15 AV DU QUEBEC;91140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOVA BIOMEDICAL FRANCE;3 AV DU CANADA;91940;NOVA BIOMEDICAL FRANCE;15 AV DU QUEBEC;91140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOVA BIOMEDICAL FRANCE;3 AV DU CANADA;91940;NOVA BIOMEDICAL FRANCE;15 AV DU QUEBEC;91140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOVA BIOMEDICAL FRANCE;3 AV DU CANADA;91940;NOVA BIOMEDICAL FRANCE;15 AV DU QUEBEC;91140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOVARTIS PHARMA SAS;8 RUE HENRI STE CLAIRE DEVILLE;92500;NOVARTIS PHARMA SAS;8 RUE DE L INDUSTRIE;68330;NOVARTIS PHARMA SAS;106 BD VIVIER MERLE;69003;NOVARTIS PHARMA SAS;38 AV VERCINGETORIX;63000;NOVARTIS PHARMA SAS;5 ALL DE VINCENNES;54500;NOVARTIS PHARMA SAS;49 RUE LOUIS BLANC;69006;NOVARTIS PHARMA SAS;7 RUE LIONEL TERRAY;92500
